BureauID,CustomerID,Score,Rating,ReportMonth
722615,108457,732,C,2025-09-01T00:00:00.000000000
722616,110409,594,D,2023-10-01T00:00:00.000000000
722617,101239,386,E,2022-12-01T00:00:00.000000000
722618,100116,303,E,2024-01-01T00:00:00.000000000
722619,111501,740,C,2024-09-01T00:00:00.000000000
722620,107423,826,B,2025-06-01T00:00:00.000000000
722621,107923,470,E,2025-08-01T00:00:00.000000000
722622,108015,561,D,2025-04-01T00:00:00.000000000
722623,101974,641,D,2022-04-01T00:00:00.000000000
722624,102481,329,E,2022-05-01T00:00:00.000000000
722625,107107,385,E,2023-04-01T00:00:00.000000000
722626,104329,867,A,2025-09-01T00:00:00.000000000
722627,100608,719,C,2022-04-01T00:00:00.000000000
722628,100529,601,D,2023-07-01T00:00:00.000000000
722629,107278,684,C,2025-08-01T00:00:00.000000000
722630,111984,544,E,2023-01-01T00:00:00.000000000
722631,101876,695,C,2022-03-01T00:00:00.000000000
722632,101658,878,A,2022-05-01T00:00:00.000000000
722633,100408,424,E,2023-03-01T00:00:00.000000000
722634,109502,309,E,2024-03-01T00:00:00.000000000
722635,100217,812,B,2024-09-01T00:00:00.000000000
722636,110642,574,D,2023-08-01T00:00:00.000000000
722637,102531,671,C,2025-05-01T00:00:00.000000000
722638,104208,482,E,2024-10-01T00:00:00.000000000
722639,107619,482,E,2023-05-01T00:00:00.000000000
722640,104256,513,E,2025-05-01T00:00:00.000000000
722641,105189,482,E,2022-07-01T00:00:00.000000000
722642,109222,757,B,2025-08-01T00:00:00.000000000
722643,109216,880,A,2025-01-01T00:00:00.000000000
722644,108037,792,B,2025-08-01T00:00:00.000000000
722645,106242,764,B,2025-04-01T00:00:00.000000000
722646,110838,381,E,2025-01-01T00:00:00.000000000
722647,100314,612,D,2023-03-01T00:00:00.000000000
722648,105153,516,E,2024-10-01T00:00:00.000000000
722649,100225,415,E,2022-03-01T00:00:00.000000000
722650,108670,709,C,2022-02-01T00:00:00.000000000
722651,108414,578,D,2025-07-01T00:00:00.000000000
722652,109907,852,A,2025-02-01T00:00:00.000000000
722653,106026,386,E,2024-10-01T00:00:00.000000000
722654,104615,392,E,2024-11-01T00:00:00.000000000
722655,106386,524,E,2023-08-01T00:00:00.000000000
722656,108279,614,D,2023-05-01T00:00:00.000000000
722657,105078,554,D,2024-07-01T00:00:00.000000000
722658,100479,573,D,2023-05-01T00:00:00.000000000
722659,100308,626,D,2022-10-01T00:00:00.000000000
722660,106798,523,E,2023-11-01T00:00:00.000000000
722661,100539,435,E,2024-06-01T00:00:00.000000000
722662,107309,741,C,2025-01-01T00:00:00.000000000
722663,100089,661,C,2025-08-01T00:00:00.000000000
722664,102360,572,D,2022-02-01T00:00:00.000000000
722665,108371,716,C,2025-05-01T00:00:00.000000000
722666,100548,877,A,2022-06-01T00:00:00.000000000
722667,100001,487,E,2025-03-01T00:00:00.000000000
722668,101057,577,D,2023-01-01T00:00:00.000000000
722669,110465,331,E,2025-05-01T00:00:00.000000000
722670,107752,708,C,2023-12-01T00:00:00.000000000
722671,111124,435,E,2022-03-01T00:00:00.000000000
722672,105626,362,E,2024-05-01T00:00:00.000000000
722673,105045,840,B,2023-04-01T00:00:00.000000000
722674,104211,508,E,2023-12-01T00:00:00.000000000
722675,102161,339,E,2022-04-01T00:00:00.000000000
722676,108130,813,B,2022-07-01T00:00:00.000000000
722677,109757,539,E,2023-08-01T00:00:00.000000000
722678,100594,842,B,2023-03-01T00:00:00.000000000
722679,106622,879,A,2022-09-01T00:00:00.000000000
722680,110959,533,E,2025-03-01T00:00:00.000000000
722681,110346,645,D,2024-11-01T00:00:00.000000000
722682,111961,692,C,2022-03-01T00:00:00.000000000
722683,106007,309,E,2024-01-01T00:00:00.000000000
722684,105271,350,E,2022-03-01T00:00:00.000000000
722685,110126,471,E,2023-03-01T00:00:00.000000000
722686,107327,325,E,2022-11-01T00:00:00.000000000
722687,107516,502,E,2023-12-01T00:00:00.000000000
722688,106825,634,D,2022-06-01T00:00:00.000000000
722689,104282,767,B,2023-09-01T00:00:00.000000000
722690,106482,329,E,2023-02-01T00:00:00.000000000
722691,110038,528,E,2024-03-01T00:00:00.000000000
722692,107336,891,A,2023-01-01T00:00:00.000000000
722693,104920,422,E,2023-11-01T00:00:00.000000000
722694,100052,534,E,2022-02-01T00:00:00.000000000
722695,100256,742,C,2025-09-01T00:00:00.000000000
722696,105691,383,E,2024-07-01T00:00:00.000000000
722697,107755,639,D,2023-01-01T00:00:00.000000000
722698,102093,799,B,2023-04-01T00:00:00.000000000
722699,111523,496,E,2022-01-01T00:00:00.000000000
722700,108206,502,E,2022-02-01T00:00:00.000000000
722701,102896,429,E,2024-08-01T00:00:00.000000000
722702,102675,398,E,2022-02-01T00:00:00.000000000
722703,104107,329,E,2022-04-01T00:00:00.000000000
722704,102048,684,C,2022-02-01T00:00:00.000000000
722705,102124,496,E,2022-04-01T00:00:00.000000000
722706,103785,363,E,2023-01-01T00:00:00.000000000
722707,109187,763,B,2025-09-01T00:00:00.000000000
722708,102949,335,E,2022-01-01T00:00:00.000000000
722709,106984,890,A,2022-03-01T00:00:00.000000000
722710,101665,380,E,2023-03-01T00:00:00.000000000
722711,106218,835,B,2022-03-01T00:00:00.000000000
722712,110917,791,B,2024-09-01T00:00:00.000000000
722713,102898,678,C,2023-02-01T00:00:00.000000000
722714,107441,888,A,2022-10-01T00:00:00.000000000
722715,109523,745,C,2023-11-01T00:00:00.000000000
722716,105836,808,B,2025-07-01T00:00:00.000000000
722717,102803,533,E,2022-08-01T00:00:00.000000000
722718,101245,464,E,2022-01-01T00:00:00.000000000
722719,102325,406,E,2025-09-01T00:00:00.000000000
722720,107525,753,B,2024-04-01T00:00:00.000000000
722721,108876,566,D,2022-11-01T00:00:00.000000000
722722,102365,894,A,2022-09-01T00:00:00.000000000
722723,111305,474,E,2025-07-01T00:00:00.000000000
722724,103138,631,D,2022-11-01T00:00:00.000000000
722725,111144,850,B,2025-05-01T00:00:00.000000000
722726,108334,689,C,2022-01-01T00:00:00.000000000
722727,110141,719,C,2025-04-01T00:00:00.000000000
722728,108345,745,C,2022-03-01T00:00:00.000000000
722729,107261,615,D,2023-11-01T00:00:00.000000000
722730,103268,634,D,2023-07-01T00:00:00.000000000
722731,104473,888,A,2025-09-01T00:00:00.000000000
722732,105726,627,D,2022-09-01T00:00:00.000000000
722733,107550,643,D,2025-01-01T00:00:00.000000000
722734,108185,458,E,2022-06-01T00:00:00.000000000
722735,108725,359,E,2023-04-01T00:00:00.000000000
722736,111752,696,C,2025-09-01T00:00:00.000000000
722737,106780,779,B,2023-07-01T00:00:00.000000000
722738,106969,848,B,2023-07-01T00:00:00.000000000
722739,111982,550,E,2025-07-01T00:00:00.000000000
722740,100786,360,E,2025-04-01T00:00:00.000000000
722741,106305,701,C,2022-03-01T00:00:00.000000000
722742,100465,609,D,2025-08-01T00:00:00.000000000
722743,107565,677,C,2023-01-01T00:00:00.000000000
722744,110711,586,D,2024-02-01T00:00:00.000000000
722745,100140,890,A,2023-08-01T00:00:00.000000000
722746,107802,639,D,2023-11-01T00:00:00.000000000
722747,101727,879,A,2025-05-01T00:00:00.000000000
722748,111831,509,E,2023-07-01T00:00:00.000000000
722749,101991,651,C,2024-07-01T00:00:00.000000000
722750,109001,898,A,2022-06-01T00:00:00.000000000
722751,109462,361,E,2024-11-01T00:00:00.000000000
722752,102881,378,E,2022-06-01T00:00:00.000000000
722753,100702,562,D,2023-05-01T00:00:00.000000000
722754,108361,458,E,2022-01-01T00:00:00.000000000
722755,110458,554,D,2024-04-01T00:00:00.000000000
722756,102081,339,E,2025-08-01T00:00:00.000000000
722757,110524,889,A,2024-07-01T00:00:00.000000000
722758,109625,638,D,2025-08-01T00:00:00.000000000
722759,109622,379,E,2023-04-01T00:00:00.000000000
722760,105155,492,E,2022-04-01T00:00:00.000000000
722761,111637,324,E,2022-03-01T00:00:00.000000000
722762,100264,594,D,2022-07-01T00:00:00.000000000
722763,109044,459,E,2023-11-01T00:00:00.000000000
722764,107465,493,E,2022-04-01T00:00:00.000000000
722765,101763,815,B,2023-08-01T00:00:00.000000000
722766,107746,578,D,2023-01-01T00:00:00.000000000
722767,108198,589,D,2022-08-01T00:00:00.000000000
722768,109631,485,E,2024-12-01T00:00:00.000000000
722769,108204,628,D,2024-10-01T00:00:00.000000000
722770,105879,574,D,2022-04-01T00:00:00.000000000
722771,102767,834,B,2024-02-01T00:00:00.000000000
722772,100947,824,B,2024-11-01T00:00:00.000000000
722773,111904,776,B,2023-08-01T00:00:00.000000000
722774,103781,627,D,2022-10-01T00:00:00.000000000
722775,110037,665,C,2022-06-01T00:00:00.000000000
722776,103346,304,E,2024-06-01T00:00:00.000000000
722777,111360,774,B,2022-03-01T00:00:00.000000000
722778,101810,722,C,2023-08-01T00:00:00.000000000
722779,109319,675,C,2022-03-01T00:00:00.000000000
722780,107209,449,E,2023-04-01T00:00:00.000000000
722781,102712,705,C,2022-04-01T00:00:00.000000000
722782,107458,745,C,2025-06-01T00:00:00.000000000
722783,111784,735,C,2025-04-01T00:00:00.000000000
722784,106879,722,C,2025-03-01T00:00:00.000000000
722785,111302,416,E,2023-05-01T00:00:00.000000000
722786,104535,891,A,2024-05-01T00:00:00.000000000
722787,103109,424,E,2022-04-01T00:00:00.000000000
722788,104204,739,C,2022-10-01T00:00:00.000000000
722789,102477,695,C,2025-07-01T00:00:00.000000000
722790,109636,651,C,2022-09-01T00:00:00.000000000
722791,106489,688,C,2022-11-01T00:00:00.000000000
722792,100380,801,B,2022-01-01T00:00:00.000000000
722793,109719,734,C,2024-07-01T00:00:00.000000000
722794,102621,535,E,2023-05-01T00:00:00.000000000
722795,103581,815,B,2024-12-01T00:00:00.000000000
722796,105662,658,C,2023-06-01T00:00:00.000000000
722797,103101,483,E,2022-07-01T00:00:00.000000000
722798,103649,574,D,2024-02-01T00:00:00.000000000
722799,111014,894,A,2023-12-01T00:00:00.000000000
722800,102205,504,E,2024-09-01T00:00:00.000000000
722801,111424,345,E,2024-02-01T00:00:00.000000000
722802,103439,488,E,2024-05-01T00:00:00.000000000
722803,101382,882,A,2023-12-01T00:00:00.000000000
722804,108814,344,E,2022-12-01T00:00:00.000000000
722805,102771,729,C,2024-04-01T00:00:00.000000000
722806,105522,316,E,2024-02-01T00:00:00.000000000
722807,106792,698,C,2025-05-01T00:00:00.000000000
722808,108021,628,D,2024-01-01T00:00:00.000000000
722809,100133,349,E,2023-03-01T00:00:00.000000000
722810,104796,674,C,2025-07-01T00:00:00.000000000
722811,105796,512,E,2024-07-01T00:00:00.000000000
722812,110830,334,E,2024-10-01T00:00:00.000000000
722813,109467,358,E,2025-05-01T00:00:00.000000000
722814,106086,823,B,2022-08-01T00:00:00.000000000
722815,106291,839,B,2024-03-01T00:00:00.000000000
722816,108699,675,C,2022-04-01T00:00:00.000000000
722817,107965,427,E,2022-12-01T00:00:00.000000000
722818,100529,798,B,2024-07-01T00:00:00.000000000
722819,102238,519,E,2023-09-01T00:00:00.000000000
722820,106076,492,E,2023-08-01T00:00:00.000000000
722821,111448,351,E,2023-05-01T00:00:00.000000000
722822,100405,851,A,2025-09-01T00:00:00.000000000
722823,104183,817,B,2024-07-01T00:00:00.000000000
722824,104702,464,E,2023-03-01T00:00:00.000000000
722825,105552,562,D,2024-08-01T00:00:00.000000000
722826,104369,684,C,2022-02-01T00:00:00.000000000
722827,108252,888,A,2024-04-01T00:00:00.000000000
722828,108273,475,E,2023-09-01T00:00:00.000000000
722829,103779,734,C,2023-01-01T00:00:00.000000000
722830,103974,535,E,2024-09-01T00:00:00.000000000
722831,105440,441,E,2024-03-01T00:00:00.000000000
722832,107719,634,D,2024-02-01T00:00:00.000000000
722833,110911,724,C,2024-10-01T00:00:00.000000000
722834,103110,541,E,2023-06-01T00:00:00.000000000
722835,104994,406,E,2022-10-01T00:00:00.000000000
722836,108299,896,A,2023-07-01T00:00:00.000000000
722837,107906,745,C,2022-12-01T00:00:00.000000000
722838,103334,612,D,2023-12-01T00:00:00.000000000
722839,101021,441,E,2022-01-01T00:00:00.000000000
722840,110635,374,E,2022-09-01T00:00:00.000000000
722841,111542,889,A,2024-05-01T00:00:00.000000000
722842,101880,730,C,2025-09-01T00:00:00.000000000
722843,103006,488,E,2024-04-01T00:00:00.000000000
722844,106477,639,D,2024-11-01T00:00:00.000000000
722845,110466,526,E,2023-06-01T00:00:00.000000000
722846,101215,582,D,2025-05-01T00:00:00.000000000
722847,100320,743,C,2025-08-01T00:00:00.000000000
722848,101051,753,B,2023-07-01T00:00:00.000000000
722849,103385,882,A,2023-10-01T00:00:00.000000000
722850,106161,728,C,2023-06-01T00:00:00.000000000
722851,103181,556,D,2025-01-01T00:00:00.000000000
722852,104728,593,D,2022-12-01T00:00:00.000000000
722853,106955,700,C,2022-09-01T00:00:00.000000000
722854,111839,655,C,2024-12-01T00:00:00.000000000
722855,107716,721,C,2023-03-01T00:00:00.000000000
722856,101538,428,E,2022-09-01T00:00:00.000000000
722857,106413,894,A,2022-09-01T00:00:00.000000000
722858,106278,801,B,2025-05-01T00:00:00.000000000
722859,110751,760,B,2024-07-01T00:00:00.000000000
722860,102448,306,E,2022-06-01T00:00:00.000000000
722861,101518,662,C,2025-03-01T00:00:00.000000000
722862,105202,343,E,2023-03-01T00:00:00.000000000
722863,101742,824,B,2025-04-01T00:00:00.000000000
722864,109894,831,B,2022-10-01T00:00:00.000000000
722865,104174,304,E,2022-01-01T00:00:00.000000000
722866,101331,411,E,2022-08-01T00:00:00.000000000
722867,110860,863,A,2023-12-01T00:00:00.000000000
722868,109241,708,C,2023-09-01T00:00:00.000000000
722869,102214,739,C,2024-12-01T00:00:00.000000000
722870,108876,769,B,2024-06-01T00:00:00.000000000
722871,111084,684,C,2022-03-01T00:00:00.000000000
722872,109758,883,A,2022-06-01T00:00:00.000000000
722873,100460,783,B,2025-02-01T00:00:00.000000000
722874,109255,476,E,2024-01-01T00:00:00.000000000
722875,103940,833,B,2025-05-01T00:00:00.000000000
722876,103664,669,C,2024-09-01T00:00:00.000000000
722877,102221,768,B,2022-11-01T00:00:00.000000000
722878,106730,896,A,2022-12-01T00:00:00.000000000
722879,106697,842,B,2025-06-01T00:00:00.000000000
722880,103168,676,C,2025-08-01T00:00:00.000000000
722881,108358,648,D,2022-01-01T00:00:00.000000000
722882,106341,805,B,2022-04-01T00:00:00.000000000
722883,107782,793,B,2022-05-01T00:00:00.000000000
722884,106583,597,D,2024-11-01T00:00:00.000000000
722885,100558,691,C,2022-11-01T00:00:00.000000000
722886,103749,590,D,2024-06-01T00:00:00.000000000
722887,101553,846,B,2024-09-01T00:00:00.000000000
722888,104609,834,B,2025-04-01T00:00:00.000000000
722889,107784,601,D,2023-09-01T00:00:00.000000000
722890,105221,378,E,2023-10-01T00:00:00.000000000
722891,105301,883,A,2024-01-01T00:00:00.000000000
722892,102461,782,B,2024-10-01T00:00:00.000000000
722893,102538,312,E,2025-07-01T00:00:00.000000000
722894,107383,733,C,2022-04-01T00:00:00.000000000
722895,105891,714,C,2022-12-01T00:00:00.000000000
722896,103590,612,D,2022-04-01T00:00:00.000000000
722897,110781,802,B,2023-11-01T00:00:00.000000000
722898,110490,825,B,2025-02-01T00:00:00.000000000
722899,101756,649,D,2022-06-01T00:00:00.000000000
722900,106896,478,E,2024-09-01T00:00:00.000000000
722901,102731,820,B,2025-05-01T00:00:00.000000000
722902,108172,493,E,2024-11-01T00:00:00.000000000
722903,107372,849,B,2024-09-01T00:00:00.000000000
722904,108679,832,B,2022-06-01T00:00:00.000000000
722905,101948,895,A,2022-07-01T00:00:00.000000000
722906,111362,477,E,2023-09-01T00:00:00.000000000
722907,100368,683,C,2023-03-01T00:00:00.000000000
722908,100958,570,D,2022-02-01T00:00:00.000000000
722909,108449,480,E,2023-11-01T00:00:00.000000000
722910,106863,558,D,2022-03-01T00:00:00.000000000
722911,109827,321,E,2022-12-01T00:00:00.000000000
722912,107271,594,D,2023-03-01T00:00:00.000000000
722913,108168,823,B,2024-09-01T00:00:00.000000000
722914,108670,845,B,2023-01-01T00:00:00.000000000
722915,104335,600,D,2023-01-01T00:00:00.000000000
722916,102415,652,C,2024-04-01T00:00:00.000000000
722917,107458,558,D,2023-01-01T00:00:00.000000000
722918,103569,474,E,2023-12-01T00:00:00.000000000
722919,108479,823,B,2025-03-01T00:00:00.000000000
722920,109878,854,A,2024-06-01T00:00:00.000000000
722921,104229,632,D,2024-12-01T00:00:00.000000000
722922,105916,675,C,2022-04-01T00:00:00.000000000
722923,105950,809,B,2023-01-01T00:00:00.000000000
722924,109669,389,E,2022-12-01T00:00:00.000000000
722925,104320,799,B,2022-01-01T00:00:00.000000000
722926,102684,559,D,2025-08-01T00:00:00.000000000
722927,102031,567,D,2023-05-01T00:00:00.000000000
722928,102896,352,E,2023-12-01T00:00:00.000000000
722929,100899,571,D,2024-10-01T00:00:00.000000000
722930,104921,444,E,2025-03-01T00:00:00.000000000
722931,106046,787,B,2025-06-01T00:00:00.000000000
722932,107061,709,C,2022-07-01T00:00:00.000000000
722933,100410,328,E,2023-11-01T00:00:00.000000000
722934,108565,807,B,2023-09-01T00:00:00.000000000
722935,104179,649,D,2025-07-01T00:00:00.000000000
722936,100481,795,B,2023-12-01T00:00:00.000000000
722937,107510,656,C,2024-12-01T00:00:00.000000000
722938,108171,801,B,2022-03-01T00:00:00.000000000
722939,100271,530,E,2024-05-01T00:00:00.000000000
722940,110245,840,B,2024-04-01T00:00:00.000000000
722941,103535,420,E,2022-02-01T00:00:00.000000000
722942,104614,476,E,2022-04-01T00:00:00.000000000
722943,103074,646,D,2023-05-01T00:00:00.000000000
722944,109952,443,E,2023-08-01T00:00:00.000000000
722945,109008,636,D,2024-12-01T00:00:00.000000000
722946,108179,568,D,2024-02-01T00:00:00.000000000
722947,100796,351,E,2023-10-01T00:00:00.000000000
722948,108166,836,B,2023-07-01T00:00:00.000000000
722949,107555,535,E,2024-07-01T00:00:00.000000000
722950,102534,680,C,2025-06-01T00:00:00.000000000
722951,101191,790,B,2024-01-01T00:00:00.000000000
722952,100936,742,C,2024-06-01T00:00:00.000000000
722953,110645,759,B,2022-09-01T00:00:00.000000000
722954,110371,367,E,2025-06-01T00:00:00.000000000
722955,106097,417,E,2024-06-01T00:00:00.000000000
722956,110872,728,C,2025-05-01T00:00:00.000000000
722957,100022,371,E,2024-08-01T00:00:00.000000000
722958,103203,883,A,2025-09-01T00:00:00.000000000
722959,100451,584,D,2023-03-01T00:00:00.000000000
722960,100273,814,B,2024-12-01T00:00:00.000000000
722961,101024,522,E,2024-11-01T00:00:00.000000000
722962,111807,579,D,2022-01-01T00:00:00.000000000
722963,110900,533,E,2023-09-01T00:00:00.000000000
722964,108357,814,B,2024-12-01T00:00:00.000000000
722965,106553,301,E,2022-03-01T00:00:00.000000000
722966,108488,844,B,2023-03-01T00:00:00.000000000
722967,107856,333,E,2023-12-01T00:00:00.000000000
722968,108020,337,E,2023-04-01T00:00:00.000000000
722969,110218,426,E,2022-07-01T00:00:00.000000000
722970,107796,447,E,2023-04-01T00:00:00.000000000
722971,109128,460,E,2024-04-01T00:00:00.000000000
722972,111242,344,E,2022-12-01T00:00:00.000000000
722973,108287,795,B,2024-01-01T00:00:00.000000000
722974,100570,359,E,2024-06-01T00:00:00.000000000
722975,108332,749,C,2022-08-01T00:00:00.000000000
722976,105436,311,E,2022-11-01T00:00:00.000000000
722977,106706,436,E,2025-06-01T00:00:00.000000000
722978,110146,566,D,2024-12-01T00:00:00.000000000
722979,100766,448,E,2024-12-01T00:00:00.000000000
722980,101626,446,E,2024-12-01T00:00:00.000000000
722981,109024,794,B,2024-06-01T00:00:00.000000000
722982,106320,550,E,2022-06-01T00:00:00.000000000
722983,104710,488,E,2024-11-01T00:00:00.000000000
722984,100653,428,E,2024-06-01T00:00:00.000000000
722985,108333,539,E,2023-02-01T00:00:00.000000000
722986,105834,677,C,2025-01-01T00:00:00.000000000
722987,105624,499,E,2024-04-01T00:00:00.000000000
722988,111099,741,C,2025-04-01T00:00:00.000000000
722989,106042,649,D,2025-05-01T00:00:00.000000000
722990,102877,420,E,2022-05-01T00:00:00.000000000
722991,104606,340,E,2023-09-01T00:00:00.000000000
722992,103525,451,E,2022-06-01T00:00:00.000000000
722993,105394,470,E,2023-12-01T00:00:00.000000000
722994,111624,636,D,2023-04-01T00:00:00.000000000
722995,104555,673,C,2022-07-01T00:00:00.000000000
722996,109382,393,E,2025-06-01T00:00:00.000000000
722997,107155,415,E,2024-02-01T00:00:00.000000000
722998,111182,749,C,2023-09-01T00:00:00.000000000
722999,100383,517,E,2023-06-01T00:00:00.000000000
723000,102198,459,E,2023-05-01T00:00:00.000000000
723001,105367,518,E,2023-09-01T00:00:00.000000000
723002,100570,724,C,2022-06-01T00:00:00.000000000
723003,110457,310,E,2023-07-01T00:00:00.000000000
723004,102642,415,E,2022-02-01T00:00:00.000000000
723005,105221,573,D,2023-07-01T00:00:00.000000000
723006,103731,801,B,2023-10-01T00:00:00.000000000
723007,102988,307,E,2023-04-01T00:00:00.000000000
723008,109263,582,D,2024-01-01T00:00:00.000000000
723009,106474,509,E,2025-08-01T00:00:00.000000000
723010,100761,813,B,2022-11-01T00:00:00.000000000
723011,107402,892,A,2022-12-01T00:00:00.000000000
723012,110752,601,D,2024-04-01T00:00:00.000000000
723013,100927,497,E,2022-02-01T00:00:00.000000000
723014,102144,688,C,2025-02-01T00:00:00.000000000
723015,101798,725,C,2022-12-01T00:00:00.000000000
723016,107518,670,C,2024-01-01T00:00:00.000000000
723017,110329,771,B,2022-02-01T00:00:00.000000000
723018,111462,457,E,2024-09-01T00:00:00.000000000
723019,111363,351,E,2023-01-01T00:00:00.000000000
723020,107597,764,B,2025-09-01T00:00:00.000000000
723021,104247,602,D,2023-12-01T00:00:00.000000000
723022,100450,847,B,2023-08-01T00:00:00.000000000
723023,109009,881,A,2023-08-01T00:00:00.000000000
723024,106391,699,C,2022-12-01T00:00:00.000000000
723025,109146,882,A,2025-07-01T00:00:00.000000000
723026,104580,313,E,2025-09-01T00:00:00.000000000
723027,106585,709,C,2025-01-01T00:00:00.000000000
723028,103885,756,B,2025-07-01T00:00:00.000000000
723029,111973,440,E,2022-08-01T00:00:00.000000000
723030,102547,796,B,2024-12-01T00:00:00.000000000
723031,103032,835,B,2024-09-01T00:00:00.000000000
723032,110518,854,A,2024-07-01T00:00:00.000000000
723033,103739,688,C,2025-02-01T00:00:00.000000000
723034,101209,588,D,2024-05-01T00:00:00.000000000
723035,109020,796,B,2023-06-01T00:00:00.000000000
723036,104022,458,E,2023-08-01T00:00:00.000000000
723037,107667,820,B,2025-08-01T00:00:00.000000000
723038,100984,540,E,2022-08-01T00:00:00.000000000
723039,109761,334,E,2025-04-01T00:00:00.000000000
723040,111005,819,B,2025-01-01T00:00:00.000000000
723041,111537,444,E,2023-12-01T00:00:00.000000000
723042,110232,891,A,2022-01-01T00:00:00.000000000
723043,110914,319,E,2022-03-01T00:00:00.000000000
723044,110671,774,B,2025-02-01T00:00:00.000000000
723045,104644,547,E,2022-11-01T00:00:00.000000000
723046,109727,633,D,2025-06-01T00:00:00.000000000
723047,105928,321,E,2025-04-01T00:00:00.000000000
723048,110629,737,C,2025-05-01T00:00:00.000000000
723049,106354,882,A,2025-03-01T00:00:00.000000000
723050,110111,758,B,2025-07-01T00:00:00.000000000
723051,105205,508,E,2022-03-01T00:00:00.000000000
723052,105624,888,A,2023-09-01T00:00:00.000000000
723053,111866,670,C,2022-05-01T00:00:00.000000000
723054,106351,380,E,2022-01-01T00:00:00.000000000
723055,109177,547,E,2023-02-01T00:00:00.000000000
723056,111558,751,B,2022-04-01T00:00:00.000000000
723057,104867,458,E,2023-07-01T00:00:00.000000000
723058,111151,640,D,2023-08-01T00:00:00.000000000
723059,102672,440,E,2022-07-01T00:00:00.000000000
723060,111538,412,E,2022-09-01T00:00:00.000000000
723061,107771,328,E,2025-03-01T00:00:00.000000000
723062,111640,762,B,2024-10-01T00:00:00.000000000
723063,111436,716,C,2025-06-01T00:00:00.000000000
723064,105877,422,E,2023-01-01T00:00:00.000000000
723065,110806,662,C,2022-04-01T00:00:00.000000000
723066,102906,806,B,2024-12-01T00:00:00.000000000
723067,102051,888,A,2023-07-01T00:00:00.000000000
723068,108687,811,B,2023-05-01T00:00:00.000000000
723069,106522,807,B,2024-01-01T00:00:00.000000000
723070,104451,846,B,2023-02-01T00:00:00.000000000
723071,104563,457,E,2022-05-01T00:00:00.000000000
723072,104533,792,B,2025-05-01T00:00:00.000000000
723073,104059,498,E,2022-07-01T00:00:00.000000000
723074,109019,476,E,2023-02-01T00:00:00.000000000
723075,107708,507,E,2024-09-01T00:00:00.000000000
723076,104796,880,A,2022-12-01T00:00:00.000000000
723077,107155,433,E,2022-04-01T00:00:00.000000000
723078,104141,814,B,2022-06-01T00:00:00.000000000
723079,104704,608,D,2022-01-01T00:00:00.000000000
723080,104144,821,B,2023-08-01T00:00:00.000000000
723081,102167,835,B,2024-02-01T00:00:00.000000000
723082,111921,411,E,2025-07-01T00:00:00.000000000
723083,103145,716,C,2023-11-01T00:00:00.000000000
723084,109215,809,B,2022-12-01T00:00:00.000000000
723085,107274,639,D,2023-01-01T00:00:00.000000000
723086,109011,577,D,2023-06-01T00:00:00.000000000
723087,109798,779,B,2024-07-01T00:00:00.000000000
723088,105651,521,E,2024-04-01T00:00:00.000000000
723089,109884,559,D,2022-05-01T00:00:00.000000000
723090,101362,478,E,2025-03-01T00:00:00.000000000
723091,100458,815,B,2023-08-01T00:00:00.000000000
723092,110464,330,E,2023-08-01T00:00:00.000000000
723093,104785,740,C,2024-10-01T00:00:00.000000000
723094,103701,500,E,2023-02-01T00:00:00.000000000
723095,107054,329,E,2023-03-01T00:00:00.000000000
723096,103742,544,E,2024-12-01T00:00:00.000000000
723097,111788,772,B,2024-06-01T00:00:00.000000000
723098,103127,799,B,2023-06-01T00:00:00.000000000
723099,102042,466,E,2024-10-01T00:00:00.000000000
723100,100239,324,E,2024-02-01T00:00:00.000000000
723101,104933,548,E,2024-12-01T00:00:00.000000000
723102,111163,869,A,2025-08-01T00:00:00.000000000
723103,104763,528,E,2023-07-01T00:00:00.000000000
723104,103663,463,E,2025-06-01T00:00:00.000000000
723105,109329,694,C,2022-04-01T00:00:00.000000000
723106,107712,773,B,2025-06-01T00:00:00.000000000
723107,110353,601,D,2024-03-01T00:00:00.000000000
723108,101000,796,B,2022-03-01T00:00:00.000000000
723109,101455,685,C,2025-08-01T00:00:00.000000000
723110,105621,501,E,2022-12-01T00:00:00.000000000
723111,109586,398,E,2024-12-01T00:00:00.000000000
723112,105694,716,C,2025-03-01T00:00:00.000000000
723113,109753,330,E,2022-02-01T00:00:00.000000000
723114,109661,687,C,2025-06-01T00:00:00.000000000
723115,104700,752,B,2024-10-01T00:00:00.000000000
723116,104295,764,B,2025-02-01T00:00:00.000000000
723117,110726,876,A,2024-07-01T00:00:00.000000000
723118,107786,472,E,2022-05-01T00:00:00.000000000
723119,105366,466,E,2023-08-01T00:00:00.000000000
723120,101907,898,A,2025-02-01T00:00:00.000000000
723121,103588,516,E,2022-11-01T00:00:00.000000000
723122,111180,799,B,2024-07-01T00:00:00.000000000
723123,110507,440,E,2024-01-01T00:00:00.000000000
723124,107983,456,E,2022-04-01T00:00:00.000000000
723125,108656,650,D,2023-09-01T00:00:00.000000000
723126,110457,883,A,2025-05-01T00:00:00.000000000
723127,101257,685,C,2022-01-01T00:00:00.000000000
723128,102207,710,C,2025-06-01T00:00:00.000000000
723129,108971,772,B,2025-01-01T00:00:00.000000000
723130,107267,721,C,2025-07-01T00:00:00.000000000
723131,111346,669,C,2024-04-01T00:00:00.000000000
