EventID,LoanID,EventDate,DPD,ActionType,PTP_Flag,PaymentAmount,AgentID
20029211,9007262,2024-12-30,0,SMS,1,771.76,1042
20029212,9003710,2021-02-21,0,LegalNotice,1,176.2,1067
20029213,9014282,2023-05-09,0,SMS,0,0.0,1049
20029214,9007809,2022-01-10,30,Call,1,248.88,1010
20029215,9029790,2021-05-10,180,SMS,0,0.0,1054
20029216,9002227,2020-03-29,30,SMS,0,0.0,1077
20029217,9021836,2023-01-15,90,SMS,1,220.94,1094
20029218,9009438,2022-05-05,0,Email,0,0.0,1020
20029219,9013591,2021-10-12,0,Call,0,0.0,1024
20029220,9015498,2020-01-17,0,Email,0,0.0,1039
20029221,9018606,2020-01-14,30,Call,1,928.48,1015
20029222,9014283,2023-03-19,0,Email,0,0.0,1085
20029223,9026317,2021-10-27,90,Call,1,575.23,1090
20029224,9007103,2020-04-09,0,Call,1,728.76,1025
20029225,9012731,2023-06-23,30,FieldVisit,0,0.0,1069
20029226,9015447,2025-02-26,0,SMS,0,0.0,1068
20029227,9010793,2024-05-04,0,Call,0,0.0,1088
20029228,9008610,2021-09-01,0,Call,0,0.0,1052
20029229,9009851,2024-09-05,0,Email,1,169.23,1060
20029230,9003782,2022-04-21,30,Call,1,995.24,1006
20029231,9026961,2024-07-17,0,SMS,0,0.0,1021
20029232,9014426,2023-10-10,0,Call,1,783.98,1090
20029233,9022973,2020-10-03,0,Call,0,0.0,1093
20029234,9007679,2023-12-26,0,Call,1,425.73,1051
20029235,9010969,2020-01-07,30,Call,0,0.0,1072
20029236,9006798,2023-09-04,30,Call,0,0.0,1086
20029237,9007970,2020-10-25,30,Call,0,0.0,1069
20029238,9009810,2023-09-11,30,Call,0,0.0,1023
20029239,9002044,2020-09-27,90,LegalNotice,1,454.28,1062
20029240,9001719,2025-07-28,90,Call,0,0.0,1085
20029241,9025541,2025-05-15,0,Call,1,995.09,1008
20029242,9008170,2025-09-06,0,FieldVisit,1,732.78,1036
20029243,9007205,2020-04-14,90,Call,0,0.0,1045
20029244,9023293,2020-01-08,0,Call,0,0.0,1016
20029245,9023913,2024-07-22,0,Call,1,646.73,1027
20029246,9021083,2023-04-29,30,FieldVisit,1,477.5,1026
20029247,9022766,2020-06-28,30,Call,0,0.0,1019
20029248,9023811,2020-03-14,0,SMS,0,0.0,1046
20029249,9019635,2023-04-03,30,LegalNotice,0,0.0,1092
20029250,9022819,2020-07-06,90,Call,1,959.29,1055
20029251,9009896,2025-08-02,0,Email,0,0.0,1080
20029252,9016462,2022-05-20,0,Email,0,0.0,1006
20029253,9028356,2020-05-27,0,FieldVisit,1,360.94,1083
20029254,9022143,2020-01-25,0,SMS,1,244.8,1080
20029255,9013527,2022-12-28,0,Email,0,0.0,1067
20029256,9006580,2021-01-07,0,Call,0,0.0,1000
20029257,9001909,2022-03-06,30,SMS,0,0.0,1013
20029258,9017545,2023-09-12,0,Call,0,0.0,1048
20029259,9020065,2021-12-27,30,SMS,1,370.34,1026
20029260,9005541,2023-12-13,60,SMS,1,203.48,1088
20029261,9018249,2024-04-03,30,FieldVisit,0,0.0,1041
20029262,9015389,2022-11-05,60,Call,0,0.0,1015
20029263,9006062,2021-03-28,90,Call,0,0.0,1026
20029264,9019504,2024-09-01,0,SMS,1,158.85,1066
20029265,9015535,2021-10-10,0,Call,0,0.0,1082
20029266,9019664,2025-05-06,0,LegalNotice,0,0.0,1099
20029267,9022772,2020-01-19,0,SMS,0,0.0,1095
20029268,9026481,2021-02-25,0,Call,0,0.0,1072
20029269,9002625,2023-12-12,0,LegalNotice,1,106.33,1083
20029270,9002605,2020-07-29,60,Call,0,0.0,1023
20029271,9022076,2021-08-06,0,Call,0,0.0,1053
20029272,9001141,2021-12-10,30,Email,1,351.04,1046
20029273,9005208,2021-12-10,0,Email,0,0.0,1062
20029274,9025375,2023-02-03,0,Call,0,0.0,1021
20029275,9005022,2025-03-07,30,Call,0,0.0,1041
20029276,9026499,2022-08-29,0,Email,1,189.54,1037
20029277,9029423,2022-10-14,0,SMS,0,0.0,1003
20029278,9026245,2020-01-01,0,Call,0,0.0,1065
20029279,9011056,2023-05-11,30,Call,0,0.0,1051
20029280,9023269,2020-08-20,0,Call,0,0.0,1017
20029281,9023645,2025-02-01,0,Call,0,0.0,1028
20029282,9008686,2021-12-24,90,Call,1,722.27,1093
20029283,9021241,2022-01-17,30,Email,0,0.0,1014
20029284,9017760,2021-11-29,0,Call,1,982.09,1087
20029285,9021409,2024-09-20,0,Call,0,0.0,1068
20029286,9008136,2020-02-24,30,Email,0,0.0,1021
20029287,9008835,2022-11-18,30,FieldVisit,0,0.0,1090
20029288,9027223,2025-01-16,0,Email,0,0.0,1082
20029289,9011214,2021-09-09,0,LegalNotice,0,0.0,1050
20029290,9010611,2024-05-02,60,FieldVisit,0,0.0,1054
20029291,9011808,2023-10-24,0,Call,0,0.0,1005
20029292,9009427,2023-07-28,0,Email,1,848.54,1003
20029293,9005966,2024-05-28,0,Call,0,0.0,1036
20029294,9011879,2025-01-03,0,SMS,0,0.0,1037
20029295,9015987,2025-06-03,0,Call,0,0.0,1071
20029296,9029075,2020-09-19,0,Email,1,866.82,1004
20029297,9015310,2021-09-20,90,SMS,1,645.44,1054
20029298,9002740,2022-08-24,30,Email,0,0.0,1011
20029299,9027406,2024-05-31,180,Email,0,0.0,1074
20029300,9028101,2023-11-04,0,Call,1,626.73,1033
20029301,9019871,2021-07-03,0,SMS,1,528.9,1067
20029302,9019640,2023-07-13,90,SMS,0,0.0,1007
20029303,9022002,2024-10-07,0,Email,0,0.0,1067
20029304,9028343,2021-01-12,0,SMS,0,0.0,1029
20029305,9011336,2023-06-13,30,SMS,0,0.0,1046
20029306,9010448,2025-09-24,0,Call,1,298.73,1073
20029307,9000165,2023-09-07,0,Call,0,0.0,1036
20029308,9007006,2022-04-25,60,FieldVisit,1,510.96,1047
20029309,9022187,2024-11-21,0,Call,0,0.0,1079
20029310,9002103,2021-05-12,30,SMS,0,0.0,1044
20029311,9007911,2020-09-13,0,Email,1,809.48,1050
20029312,9022537,2020-04-22,30,FieldVisit,0,0.0,1018
20029313,9020859,2021-05-16,30,SMS,0,0.0,1053
20029314,9003048,2024-04-03,0,Call,0,0.0,1093
20029315,9020855,2020-05-30,0,SMS,1,656.64,1079
20029316,9022906,2024-12-09,90,Email,0,0.0,1027
20029317,9003824,2024-11-06,60,Email,0,0.0,1094
20029318,9015581,2021-12-05,30,SMS,0,0.0,1019
20029319,9007889,2021-07-12,120,Call,1,367.96,1061
20029320,9024980,2023-06-23,0,SMS,0,0.0,1036
20029321,9025735,2025-06-24,0,Call,1,281.4,1042
20029322,9023101,2022-09-30,180,Call,0,0.0,1003
20029323,9003002,2020-07-23,60,Call,0,0.0,1000
20029324,9007209,2020-12-29,0,Call,1,415.62,1079
20029325,9017142,2024-07-04,0,Call,1,783.39,1045
20029326,9023803,2022-05-08,30,Email,1,812.46,1098
20029327,9002063,2024-12-19,0,Email,0,0.0,1002
20029328,9022246,2023-02-17,60,Call,0,0.0,1092
20029329,9018652,2022-03-24,90,SMS,0,0.0,1061
20029330,9022176,2021-02-09,0,Email,0,0.0,1031
20029331,9027366,2023-09-03,0,Call,0,0.0,1024
20029332,9029077,2023-07-14,60,Call,1,708.76,1015
20029333,9023171,2022-08-09,0,Email,1,726.97,1032
20029334,9008920,2025-01-27,60,Call,0,0.0,1082
20029335,9012446,2022-01-27,30,Call,1,287.71,1037
20029336,9024797,2025-08-27,0,Call,0,0.0,1012
20029337,9001363,2020-12-23,0,FieldVisit,0,0.0,1000
20029338,9018401,2023-04-19,60,Call,0,0.0,1087
20029339,9028099,2024-02-06,60,FieldVisit,1,200.94,1047
20029340,9002275,2021-01-22,90,SMS,0,0.0,1000
20029341,9006536,2023-09-23,60,Call,1,247.25,1088
20029342,9011302,2021-01-29,30,FieldVisit,1,860.08,1057
20029343,9014239,2023-11-18,0,FieldVisit,0,0.0,1075
20029344,9023834,2020-08-06,0,LegalNotice,1,240.66,1094
20029345,9028548,2021-06-02,0,Call,0,0.0,1071
20029346,9016118,2020-10-14,30,FieldVisit,0,0.0,1065
20029347,9024927,2023-11-25,0,Call,0,0.0,1043
20029348,9022555,2023-12-09,30,Call,1,874.78,1023
20029349,9012715,2023-04-28,0,SMS,0,0.0,1015
20029350,9026451,2024-07-25,30,Call,0,0.0,1050
20029351,9028725,2022-12-16,30,Call,0,0.0,1071
20029352,9009261,2022-10-31,0,Call,0,0.0,1065
20029353,9006064,2025-08-30,30,SMS,1,749.97,1035
20029354,9027107,2023-03-19,90,SMS,1,952.07,1014
20029355,9011093,2021-06-23,0,SMS,1,170.08,1087
20029356,9004643,2021-05-19,0,Call,0,0.0,1032
20029357,9006309,2025-05-06,0,Call,1,481.27,1068
20029358,9003417,2022-02-26,90,Email,0,0.0,1083
20029359,9006340,2021-05-28,60,LegalNotice,1,663.47,1075
20029360,9023507,2021-08-08,0,SMS,1,268.66,1015
20029361,9012355,2022-09-23,0,Call,1,286.25,1092
20029362,9017816,2022-08-19,0,FieldVisit,1,760.48,1098
20029363,9014447,2020-09-26,0,SMS,1,298.7,1079
20029364,9017914,2020-04-15,0,LegalNotice,1,314.36,1055
20029365,9012062,2022-10-07,90,Call,0,0.0,1010
20029366,9009384,2021-12-14,60,Call,1,865.93,1012
20029367,9007754,2020-01-26,120,FieldVisit,0,0.0,1006
20029368,9005808,2025-03-10,30,Email,1,726.11,1062
20029369,9022842,2022-03-05,30,Email,0,0.0,1011
20029370,9006071,2023-05-21,0,Call,0,0.0,1037
20029371,9004243,2023-07-08,0,Email,1,715.61,1055
20029372,9006266,2025-01-21,0,Call,0,0.0,1005
20029373,9012067,2024-01-09,60,SMS,0,0.0,1091
20029374,9001392,2021-07-23,0,Email,0,0.0,1010
20029375,9005016,2021-03-15,0,Email,1,990.29,1041
20029376,9005467,2024-03-28,0,Email,0,0.0,1047
20029377,9001760,2023-03-16,30,Email,1,259.43,1005
20029378,9019580,2024-10-28,0,FieldVisit,1,569.43,1007
20029379,9005918,2022-08-05,60,SMS,0,0.0,1063
20029380,9001160,2025-09-24,0,SMS,1,239.49,1003
20029381,9017140,2023-01-30,0,LegalNotice,1,922.15,1013
20029382,9006416,2023-07-31,0,Call,0,0.0,1058
20029383,9003595,2025-04-19,30,Call,0,0.0,1031
20029384,9016098,2022-05-30,30,Call,1,662.65,1001
20029385,9003486,2024-03-17,90,Email,1,808.37,1051
20029386,9019218,2023-01-15,0,LegalNotice,0,0.0,1017
20029387,9029120,2022-05-11,0,Call,0,0.0,1027
20029388,9016942,2020-05-21,0,Call,1,759.11,1031
20029389,9029387,2022-04-08,30,LegalNotice,0,0.0,1053
20029390,9015515,2020-01-13,0,SMS,1,615.18,1055
20029391,9020651,2021-08-28,0,Email,0,0.0,1053
20029392,9014970,2021-11-30,30,Call,0,0.0,1063
20029393,9016652,2022-11-04,60,Call,1,512.84,1058
20029394,9017282,2020-06-27,60,Call,0,0.0,1018
20029395,9013646,2022-05-22,60,Email,1,915.52,1050
20029396,9017477,2023-10-30,0,SMS,1,811.19,1026
20029397,9007770,2024-12-16,0,Email,1,242.48,1021
20029398,9016184,2022-08-17,30,SMS,0,0.0,1062
20029399,9011386,2025-08-17,90,Email,0,0.0,1014
20029400,9007426,2022-04-21,0,Call,0,0.0,1094
20029401,9021319,2020-01-29,0,SMS,1,120.91,1033
20029402,9023409,2022-09-02,0,Email,0,0.0,1072
20029403,9017608,2024-09-10,180,Call,1,362.87,1024
20029404,9014180,2022-09-28,30,Call,0,0.0,1034
20029405,9017464,2024-10-11,30,SMS,1,856.42,1067
20029406,9006038,2020-06-07,30,SMS,1,441.49,1096
20029407,9003704,2023-07-05,0,FieldVisit,1,661.21,1031
20029408,9011697,2020-12-05,0,SMS,1,656.5,1051
20029409,9014161,2024-09-30,30,Call,0,0.0,1048
20029410,9004818,2022-05-31,30,Call,1,393.46,1098
20029411,9028047,2022-11-15,60,LegalNotice,1,516.56,1092
20029412,9015483,2025-07-13,30,Email,0,0.0,1059
20029413,9006267,2021-03-12,0,Call,1,627.98,1092
20029414,9019830,2023-03-19,0,LegalNotice,1,517.27,1052
20029415,9016454,2020-04-23,0,FieldVisit,0,0.0,1087
20029416,9027466,2020-09-27,30,Call,1,829.97,1069
20029417,9003711,2023-08-13,0,SMS,0,0.0,1006
20029418,9020967,2023-10-01,30,SMS,0,0.0,1069
20029419,9010948,2023-02-03,30,Call,1,728.05,1091
20029420,9011647,2024-03-08,0,Email,1,362.34,1071
20029421,9028142,2021-11-16,90,Call,0,0.0,1015
20029422,9005772,2021-05-21,60,SMS,0,0.0,1058
20029423,9012703,2023-08-12,30,Email,0,0.0,1071
20029424,9003433,2021-08-03,0,SMS,0,0.0,1085
20029425,9015954,2024-07-02,0,Call,0,0.0,1044
20029426,9016704,2023-12-11,0,SMS,0,0.0,1008
20029427,9013432,2025-09-01,0,Email,0,0.0,1042
20029428,9004112,2023-11-29,30,Email,0,0.0,1051
20029429,9029764,2023-05-07,0,Email,1,358.72,1073
20029430,9015161,2025-06-07,90,Call,0,0.0,1057
20029431,9002443,2021-11-07,0,Call,0,0.0,1092
20029432,9025832,2025-05-18,120,LegalNotice,0,0.0,1075
20029433,9012839,2020-06-10,0,SMS,1,542.73,1033
20029434,9029082,2020-12-05,30,Call,0,0.0,1093
20029435,9009553,2022-09-05,60,Call,0,0.0,1046
20029436,9004653,2022-06-03,30,SMS,0,0.0,1082
20029437,9003461,2020-09-20,30,SMS,1,487.15,1036
20029438,9005480,2024-05-29,30,SMS,0,0.0,1014
20029439,9006714,2025-02-01,60,Call,0,0.0,1001
20029440,9006268,2023-08-30,0,Call,1,479.09,1035
20029441,9022854,2020-08-19,60,Email,0,0.0,1013
20029442,9000614,2025-04-22,30,SMS,0,0.0,1058
20029443,9008877,2020-08-05,30,Email,1,584.51,1051
20029444,9006497,2024-09-11,0,SMS,1,563.94,1008
20029445,9028950,2022-09-22,0,Call,0,0.0,1044
20029446,9003482,2020-12-10,0,LegalNotice,0,0.0,1093
20029447,9018690,2024-04-10,0,Call,1,535.71,1059
20029448,9021384,2022-02-22,30,Email,0,0.0,1074
20029449,9026226,2022-12-10,0,Email,1,627.58,1025
20029450,9007907,2025-04-15,0,SMS,1,380.07,1027
20029451,9018529,2025-03-01,30,SMS,0,0.0,1025
20029452,9004057,2021-09-04,180,FieldVisit,1,662.97,1003
20029453,9005227,2020-06-12,0,Call,0,0.0,1013
20029454,9021409,2023-05-19,0,SMS,1,485.52,1073
20029455,9006055,2023-05-10,30,Email,0,0.0,1058
20029456,9016654,2022-01-16,0,Call,0,0.0,1072
20029457,9005949,2023-12-26,0,Call,1,635.4,1020
20029458,9000672,2020-02-02,120,SMS,0,0.0,1048
20029459,9024003,2021-06-03,90,LegalNotice,0,0.0,1063
20029460,9017309,2022-11-16,0,Call,1,494.64,1063
20029461,9021007,2021-06-07,30,FieldVisit,1,913.5,1052
20029462,9017910,2025-08-22,60,SMS,1,798.76,1019
20029463,9001532,2025-03-13,90,Call,0,0.0,1001
20029464,9011802,2020-03-29,30,SMS,0,0.0,1098
20029465,9001163,2024-04-09,0,Call,0,0.0,1025
20029466,9004829,2025-05-17,30,FieldVisit,0,0.0,1038
20029467,9005343,2023-01-02,0,Call,1,846.31,1023
20029468,9001150,2025-08-08,0,LegalNotice,0,0.0,1057
20029469,9010350,2024-01-06,30,Call,1,983.32,1032
20029470,9027159,2021-01-19,0,SMS,0,0.0,1009
20029471,9027547,2025-02-12,30,FieldVisit,0,0.0,1016
20029472,9022753,2020-11-29,30,Email,0,0.0,1020
20029473,9002921,2025-01-12,30,SMS,1,182.13,1004
20029474,9017449,2025-03-02,30,Call,0,0.0,1075
20029475,9018297,2021-01-07,30,Call,1,320.67,1094
20029476,9024149,2022-09-11,30,Email,1,503.33,1060
20029477,9027728,2021-11-22,90,Call,0,0.0,1022
20029478,9021234,2022-01-31,30,Call,0,0.0,1076
20029479,9002286,2024-02-29,60,Email,0,0.0,1021
20029480,9022606,2020-07-20,0,FieldVisit,0,0.0,1033
20029481,9024127,2020-11-04,0,Email,0,0.0,1074
20029482,9023879,2020-06-24,90,LegalNotice,0,0.0,1050
20029483,9009017,2023-10-01,0,Call,1,573.89,1043
20029484,9019533,2023-04-17,0,SMS,0,0.0,1090
20029485,9000960,2025-04-15,60,SMS,0,0.0,1018
20029486,9012048,2021-09-18,30,Call,0,0.0,1036
20029487,9029860,2024-04-05,60,Call,1,899.59,1043
20029488,9019276,2021-10-29,0,Call,0,0.0,1077
20029489,9022710,2024-10-05,0,Email,0,0.0,1042
20029490,9015053,2021-12-08,60,Email,1,377.28,1075
20029491,9027379,2024-08-05,60,SMS,1,840.52,1053
20029492,9009871,2025-05-05,0,SMS,1,600.67,1023
20029493,9012078,2022-04-04,90,SMS,0,0.0,1079
20029494,9004072,2020-12-13,30,Call,0,0.0,1071
20029495,9008405,2024-12-18,30,SMS,0,0.0,1052
20029496,9025396,2022-01-05,0,Call,1,153.59,1093
20029497,9025300,2021-04-20,90,SMS,0,0.0,1065
20029498,9014139,2022-09-21,30,FieldVisit,1,391.32,1081
20029499,9001457,2024-02-09,0,SMS,1,322.97,1031
20029500,9021218,2023-04-13,30,Email,0,0.0,1079
20029501,9004562,2022-12-15,0,Call,0,0.0,1088
20029502,9020184,2021-05-25,30,SMS,0,0.0,1019
20029503,9000243,2023-10-24,60,Call,0,0.0,1063
20029504,9020749,2023-03-21,180,Email,0,0.0,1039
20029505,9004206,2022-01-13,0,Call,0,0.0,1021
20029506,9019253,2023-04-30,0,Call,1,868.53,1092
20029507,9014444,2024-01-30,0,Call,1,571.55,1093
20029508,9022464,2025-09-17,0,FieldVisit,0,0.0,1094
20029509,9000438,2024-12-05,180,Call,1,359.85,1019
20029510,9001701,2020-07-20,0,Email,0,0.0,1007
20029511,9025846,2024-03-29,30,SMS,1,185.36,1061
20029512,9016761,2020-01-02,60,LegalNotice,0,0.0,1035
20029513,9018162,2024-12-05,0,SMS,0,0.0,1069
20029514,9000052,2023-07-02,0,Call,0,0.0,1000
20029515,9009557,2020-02-13,0,SMS,0,0.0,1074
20029516,9024665,2023-09-05,0,Email,1,686.88,1056
20029517,9021246,2021-03-29,60,Email,1,160.51,1076
20029518,9003523,2020-12-18,180,SMS,1,826.07,1022
20029519,9012583,2024-02-15,30,LegalNotice,0,0.0,1019
20029520,9021930,2021-08-18,30,Call,0,0.0,1068
20029521,9003186,2025-08-27,0,LegalNotice,1,434.49,1069
20029522,9011258,2024-01-21,90,SMS,1,608.18,1057
20029523,9009063,2021-07-15,30,Email,0,0.0,1026
20029524,9027438,2023-06-13,60,SMS,1,307.26,1058
20029525,9023988,2024-10-21,0,Email,0,0.0,1000
20029526,9009096,2021-02-12,0,Email,0,0.0,1089
20029527,9009918,2024-03-08,0,Call,0,0.0,1088
20029528,9015130,2023-06-03,30,FieldVisit,1,140.06,1022
20029529,9019608,2020-12-22,0,SMS,1,921.43,1035
20029530,9017892,2023-04-25,60,SMS,0,0.0,1084
20029531,9023482,2022-04-21,0,Email,0,0.0,1091
20029532,9022538,2023-07-19,0,LegalNotice,0,0.0,1044
20029533,9028867,2023-01-12,0,Call,0,0.0,1001
20029534,9026892,2022-01-07,30,FieldVisit,0,0.0,1092
20029535,9023839,2023-08-25,0,Call,0,0.0,1064
20029536,9002707,2021-11-27,90,FieldVisit,0,0.0,1009
20029537,9008720,2021-01-28,0,Email,0,0.0,1009
20029538,9024086,2025-02-22,0,Call,1,589.21,1099
20029539,9017283,2024-06-25,30,Call,1,594.91,1082
20029540,9024661,2023-02-06,0,Call,1,191.69,1012
20029541,9014822,2021-05-06,30,Call,1,707.16,1099
20029542,9008671,2025-03-20,0,SMS,0,0.0,1084
20029543,9011349,2021-08-26,0,SMS,1,528.8,1090
20029544,9012298,2023-11-10,0,Call,0,0.0,1032
20029545,9026817,2020-06-25,0,Call,0,0.0,1003
20029546,9028504,2020-03-01,30,Email,1,875.02,1079
20029547,9027023,2021-08-17,60,Call,0,0.0,1062
20029548,9003677,2022-12-16,0,LegalNotice,0,0.0,1075
20029549,9021668,2020-12-07,0,Call,0,0.0,1016
20029550,9019787,2022-03-30,30,SMS,0,0.0,1079
20029551,9026028,2023-07-25,0,Email,1,858.27,1009
20029552,9019103,2025-01-01,60,Call,0,0.0,1005
20029553,9025409,2021-06-04,0,Call,0,0.0,1005
20029554,9029856,2021-06-17,30,Call,0,0.0,1006
20029555,9016938,2022-04-13,30,Call,1,924.19,1060
20029556,9023219,2023-10-22,30,Call,0,0.0,1062
20029557,9015171,2020-01-14,0,SMS,0,0.0,1047
20029558,9017264,2024-08-15,0,FieldVisit,0,0.0,1042
20029559,9008519,2025-05-21,30,SMS,0,0.0,1013
20029560,9009162,2021-12-30,60,Call,1,266.75,1014
20029561,9000097,2022-10-05,0,LegalNotice,0,0.0,1085
20029562,9025271,2022-06-11,30,Call,1,516.45,1045
20029563,9025868,2022-11-29,30,SMS,0,0.0,1043
20029564,9021310,2020-01-02,0,FieldVisit,1,206.85,1036
20029565,9004396,2023-09-25,0,SMS,1,197.65,1055
20029566,9014223,2020-08-28,90,Call,1,669.78,1035
20029567,9012215,2024-06-14,30,SMS,1,694.1,1033
20029568,9014784,2024-03-30,0,Email,0,0.0,1011
20029569,9012403,2020-12-21,60,SMS,0,0.0,1031
20029570,9019961,2022-05-07,0,SMS,0,0.0,1029
20029571,9019468,2020-06-01,0,Email,0,0.0,1031
20029572,9009908,2024-01-15,30,Call,0,0.0,1034
20029573,9022752,2023-08-10,0,Call,0,0.0,1027
20029574,9005230,2020-04-01,0,LegalNotice,1,594.04,1067
20029575,9009589,2023-06-18,60,SMS,0,0.0,1050
20029576,9026128,2024-03-25,0,Call,0,0.0,1071
20029577,9026161,2022-01-25,60,SMS,0,0.0,1061
20029578,9012792,2025-06-15,60,SMS,0,0.0,1014
20029579,9005375,2022-05-31,0,FieldVisit,0,0.0,1052
20029580,9017959,2024-08-25,60,LegalNotice,1,940.21,1057
20029581,9014762,2023-05-04,0,SMS,1,236.18,1089
20029582,9011571,2022-12-15,90,Call,0,0.0,1021
20029583,9008746,2020-09-14,30,SMS,1,162.3,1086
20029584,9017272,2020-11-05,0,Call,1,975.66,1033
20029585,9016463,2020-01-18,30,Email,0,0.0,1035
20029586,9008882,2023-07-13,0,SMS,0,0.0,1023
20029587,9003392,2023-01-15,0,SMS,0,0.0,1098
20029588,9022356,2022-05-24,90,Email,0,0.0,1094
20029589,9010683,2022-07-04,30,Email,0,0.0,1065
20029590,9020503,2021-09-30,30,SMS,0,0.0,1013
20029591,9002869,2024-02-24,90,Call,0,0.0,1037
20029592,9017325,2022-09-30,0,Call,0,0.0,1071
20029593,9003859,2023-10-28,0,FieldVisit,0,0.0,1042
20029594,9005097,2021-06-24,90,Call,1,527.58,1099
20029595,9000432,2021-12-16,0,Email,1,864.91,1038
20029596,9010253,2024-12-09,60,FieldVisit,1,506.94,1043
20029597,9001664,2020-05-07,0,Call,1,382.87,1034
20029598,9010325,2022-03-01,0,SMS,0,0.0,1035
20029599,9023220,2022-01-03,30,SMS,1,752.67,1038
20029600,9029688,2025-03-19,0,SMS,1,802.55,1096
20029601,9016198,2024-03-16,0,SMS,1,491.4,1033
20029602,9020862,2022-10-26,30,Email,0,0.0,1035
20029603,9017124,2020-07-20,90,LegalNotice,1,943.34,1018
20029604,9005535,2023-01-01,0,Call,0,0.0,1017
20029605,9017283,2022-03-27,0,Email,0,0.0,1045
20029606,9016271,2023-02-14,0,Email,1,278.52,1070
20029607,9008179,2021-03-07,0,Call,1,145.07,1089
20029608,9019152,2024-12-30,0,SMS,0,0.0,1011
20029609,9011421,2024-07-02,90,Call,0,0.0,1086
20029610,9027489,2021-04-01,30,Call,1,961.51,1017
20029611,9025703,2021-03-10,30,Call,1,227.03,1094
20029612,9016070,2024-10-24,0,FieldVisit,0,0.0,1006
20029613,9021523,2020-09-18,0,Email,0,0.0,1052
20029614,9010427,2025-02-07,30,Call,1,205.85,1088
20029615,9010016,2020-10-27,0,Call,0,0.0,1019
20029616,9004963,2020-06-15,0,Call,1,375.13,1006
20029617,9017995,2021-12-29,0,SMS,1,777.04,1049
20029618,9017464,2021-02-06,180,Email,0,0.0,1023
20029619,9007694,2020-10-03,0,SMS,0,0.0,1036
20029620,9007315,2022-05-24,120,Call,1,450.78,1009
20029621,9020176,2024-07-05,0,Email,0,0.0,1024
20029622,9014633,2020-03-09,60,Call,0,0.0,1044
20029623,9008301,2025-06-24,0,FieldVisit,0,0.0,1000
20029624,9017372,2025-05-28,0,LegalNotice,0,0.0,1094
20029625,9025815,2025-08-06,90,Email,0,0.0,1086
20029626,9012712,2024-08-02,0,FieldVisit,0,0.0,1087
20029627,9023566,2020-05-08,0,Call,0,0.0,1021
20029628,9002443,2025-09-07,30,Call,0,0.0,1003
20029629,9002834,2024-05-03,0,Call,0,0.0,1091
20029630,9016524,2020-04-08,60,SMS,0,0.0,1055
20029631,9006513,2025-01-28,0,FieldVisit,1,310.6,1033
20029632,9009204,2024-07-25,90,Email,0,0.0,1037
20029633,9016544,2021-12-13,30,Call,1,700.03,1083
20029634,9008819,2023-03-01,30,Call,1,117.14,1091
20029635,9023901,2022-03-01,30,SMS,0,0.0,1021
20029636,9011910,2023-06-10,0,Call,0,0.0,1075
20029637,9022398,2025-01-07,0,FieldVisit,1,449.26,1070
20029638,9004139,2023-05-02,30,FieldVisit,0,0.0,1015
20029639,9007441,2022-07-20,0,Call,1,963.42,1057
20029640,9027068,2024-02-27,90,Email,0,0.0,1048
20029641,9013033,2023-03-30,0,LegalNotice,0,0.0,1038
20029642,9022765,2023-10-14,0,SMS,0,0.0,1091
20029643,9013615,2021-10-24,0,Call,0,0.0,1059
20029644,9007064,2022-07-07,60,Call,0,0.0,1030
20029645,9018236,2023-10-15,30,Call,1,180.8,1031
20029646,9012107,2025-06-25,0,Email,0,0.0,1093
20029647,9029345,2024-04-22,0,Call,0,0.0,1047
20029648,9001620,2023-12-02,0,SMS,0,0.0,1037
20029649,9002502,2024-02-17,0,SMS,1,601.8,1041
20029650,9009245,2020-03-05,60,SMS,0,0.0,1087
20029651,9011855,2020-03-02,0,Email,0,0.0,1014
20029652,9002746,2021-06-23,0,Call,0,0.0,1000
20029653,9007736,2021-05-27,0,Email,0,0.0,1093
20029654,9029094,2021-01-31,30,Call,0,0.0,1012
20029655,9004565,2023-08-23,0,Call,0,0.0,1031
20029656,9023413,2021-12-11,0,Call,1,866.41,1016
20029657,9004495,2024-03-11,30,Email,0,0.0,1074
20029658,9024260,2021-07-21,0,Call,0,0.0,1018
20029659,9025544,2023-04-19,0,Email,0,0.0,1072
20029660,9009065,2022-02-03,30,Call,1,544.16,1041
20029661,9021086,2020-05-23,0,SMS,1,560.59,1096
20029662,9021011,2022-04-05,30,SMS,0,0.0,1030
20029663,9024573,2020-03-17,0,FieldVisit,0,0.0,1099
20029664,9008081,2024-06-28,0,SMS,0,0.0,1067
20029665,9006480,2023-02-09,0,Call,0,0.0,1033
20029666,9015133,2025-07-16,0,SMS,0,0.0,1015
20029667,9000675,2023-07-26,0,Call,0,0.0,1009
20029668,9003149,2021-08-17,0,Call,1,791.0,1027
20029669,9007408,2022-06-05,30,Call,1,917.81,1056
20029670,9021016,2022-11-20,120,LegalNotice,1,575.93,1075
20029671,9010748,2020-04-29,0,Email,1,334.97,1011
20029672,9028972,2021-06-04,0,Call,1,267.32,1076
20029673,9011431,2020-04-28,30,Email,0,0.0,1027
20029674,9022403,2023-10-27,30,SMS,0,0.0,1087
20029675,9026689,2025-03-19,0,Email,0,0.0,1030
20029676,9009053,2024-08-29,0,Call,0,0.0,1099
20029677,9027113,2025-01-14,30,Email,0,0.0,1035
